index,zone,area,sub_area,pole,config_code,config_name,longitude,latitude
724,Downtown,Cortez Hill,500 A St,A-516,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159431,32.71894
725,Downtown,Cortez Hill,600 A ST,A-600,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159156,32.718941
726,Downtown,Cortez Hill,600 A ST,A-601,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159052,32.718788
727,Downtown,Cortez Hill,600 A ST,A-603,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158949,32.718788
728,Downtown,Cortez Hill,600 A ST,A-605,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158829,32.718789
729,Downtown,Cortez Hill,600 A ST,A-607,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158726,32.718789
730,Downtown,Cortez Hill,600 A ST,A-609,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158623,32.718789
731,Downtown,Cortez Hill,600 A ST,A-614,9457,1 Hour Max $1.25 HR 8am-4pm Mon-Sat,-117.158504,32.718944
732,Downtown,Cortez Hill,700 A ST,A-700,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.158209,32.718946
733,Downtown,Cortez Hill,700 A ST,A-702,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.158092,32.718947
734,Downtown,Cortez Hill,700 A ST,A-708,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.157974,32.718947
735,Downtown,Cortez Hill,700 A ST,A-710,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.15784,32.718948
736,Downtown,Cortez Hill,700 A ST,A-712,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.157723,32.718949
737,Downtown,Cortez Hill,700 A ST,A-714,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.157605,32.71895
738,Downtown,Cortez Hill,800 A ST,A-800,12468,1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.157348,32.718952
739,Downtown,Cortez Hill,800 A ST,A-806,12468,1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.157102,32.718953
740,Downtown,Cortez Hill,800 A ST,A-808,12468,1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.15697,32.718953
741,Downtown,Cortez Hill,800 A ST,A-810,12468,1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.156839,32.718954
742,Downtown,Cortez Hill,100 ASH ST,AH-109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163617,32.71982
743,Downtown,Cortez Hill,100 ASH ST,AH-111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163398,32.719821
744,Downtown,Cortez Hill,100 ASH ST,AH-113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163197,32.719822
745,Downtown,Cortez Hill,200 ASH ST,AH-201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162838,32.719824
746,Downtown,Cortez Hill,200 ASH ST,AH-203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162755,32.719824
747,Downtown,Cortez Hill,200 ASH ST,AH-204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162672,32.719978
748,Downtown,Cortez Hill,200 ASH ST,AH-206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162606,32.719979
749,Downtown,Cortez Hill,200 ASH ST,AH-208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162522,32.719979
750,Downtown,Cortez Hill,200 ASH ST,AH-209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162455,32.719825
751,Downtown,Cortez Hill,200 ASH ST,AH-210,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162372,32.71998
752,Downtown,Cortez Hill,200 ASH ST,AH-211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162305,32.719826
753,Downtown,Cortez Hill,200 ASH ST,AH-213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162238,32.719826
754,Downtown,Cortez Hill,200 ASH ST,AH-215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162155,32.719827
755,Downtown,Cortez Hill,300 ASH ST,AH-300,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161914,32.719982
756,Downtown,Cortez Hill,300 ASH ST,AH-303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161846,32.719828
757,Downtown,Cortez Hill,300 ASH ST,AH-305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161779,32.719828
758,Downtown,Cortez Hill,300 ASH ST,AH-306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161696,32.719983
759,Downtown,Cortez Hill,300 ASH ST,AH-307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161628,32.719829
760,Downtown,Cortez Hill,300 ASH ST,AH-311,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161544,32.719829
761,Downtown,Cortez Hill,300 ASH ST,AH-312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161461,32.719984
762,Downtown,Cortez Hill,300 ASH ST,AH-313,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161393,32.71983
763,Downtown,Cortez Hill,300 ASH ST,AH-314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16131,32.719984
764,Downtown,Cortez Hill,300 ASH ST,AH-315,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161242,32.719831
765,Downtown,Cortez Hill,400 ASH ST,AH-400,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160998,32.719984
766,Downtown,Cortez Hill,400 ASH ST,AH-402,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16093,32.719984
767,Downtown,Cortez Hill,400 ASH ST,AH-403,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160864,32.71983
768,Downtown,Cortez Hill,400 ASH ST,AH-404,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160778,32.719983
769,Downtown,Cortez Hill,400 ASH ST,AH-405,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160711,32.719829
770,Downtown,Cortez Hill,400 ASH ST,AH-407,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160626,32.719829
771,Downtown,Cortez Hill,400 ASH ST,AH-410,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16054,32.719982
772,Downtown,Cortez Hill,400 ASH ST,AH-412,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160472,32.719982
773,Downtown,Cortez Hill,400 ASH ST,AH-413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160406,32.719828
774,Downtown,Cortez Hill,400 ASH ST,AH-414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16032,32.719981
775,Downtown,Cortez Hill,500 ASH ST,AH-501,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160096,32.719826
776,Downtown,Cortez Hill,500 ASH ST,AH-502,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160013,32.71998
777,Downtown,Cortez Hill,500 ASH ST,AH-503,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159948,32.719826
778,Downtown,Cortez Hill,500 ASH ST,AH-504,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159864,32.719979
779,Downtown,Cortez Hill,500 ASH ST,AH-505,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159799,32.719825
780,Downtown,Cortez Hill,500 ASH ST,AH-506,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159716,32.719979
781,Downtown,Cortez Hill,500 ASH ST,AH-507,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159651,32.719824
782,Downtown,Cortez Hill,500 ASH ST,AH-513,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159569,32.719824
783,Downtown,Cortez Hill,500 ASH ST,AH-515,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159503,32.719824
784,Downtown,Cortez Hill,500 ASH ST,AH-517,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.15942,32.719823
785,Downtown,Cortez Hill,600 ASH ST,AH-604,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.159092,32.719976
786,Downtown,Cortez Hill,600 ASH ST,AH-606,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158922,32.719975
787,Downtown,Cortez Hill,600 ASH ST,AH-613,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158752,32.71982
788,Downtown,Cortez Hill,600 ASH ST,AH-615,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158582,32.719819
789,Downtown,Cortez Hill,700 ASH ST,AH-703,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158168,32.71982
790,Downtown,Cortez Hill,700 ASH ST,AH-711,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158,32.719821
791,Downtown,Cortez Hill,700 ASH ST,AH-713,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157832,32.719822
792,Downtown,Cortez Hill,700 ASH ST,AH-715,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157665,32.719824
793,Downtown,Cortez Hill,200 BEECH ST,BE-201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162708,32.720855
794,Downtown,Cortez Hill,200 BEECH ST,BE-215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162491,32.720856
795,Downtown,Cortez Hill,200 BEECH ST,BE-217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16229,32.720857
796,Downtown,Cortez Hill,300 BEECH ST,BE-300,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161933,32.721012
797,Downtown,Cortez Hill,300 BEECH ST,BE-302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161883,32.721012
798,Downtown,Cortez Hill,300 BEECH ST,BE-304,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161817,32.721013
799,Downtown,Cortez Hill,300 BEECH ST,BE-306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161767,32.721013
800,Downtown,Cortez Hill,300 BEECH ST,BE-308,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161701,32.721013
801,Downtown,Cortez Hill,300 BEECH ST,BE-310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161651,32.721013
802,Downtown,Cortez Hill,300 BEECH ST,BE-312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161584,32.721014
803,Downtown,Cortez Hill,300 BEECH ST,BE-314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161518,32.721014
804,Downtown,Cortez Hill,300 BEECH ST,BE-316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161468,32.721014
805,Downtown,Cortez Hill,300 BEECH ST,BE-318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161402,32.721015
806,Downtown,Cortez Hill,300 BEECH ST,BE-320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161352,32.721015
807,Downtown,Cortez Hill,300 BEECH ST,BE-322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161286,32.721015
808,Downtown,Cortez Hill,300 BEECH ST,BE-324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161236,32.721015
809,Downtown,Cortez Hill,400 BEECH ST,BE-400,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160974,32.721101
810,Downtown,Cortez Hill,400 BEECH ST,BE-402,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16091,32.721076
811,Downtown,Cortez Hill,400 BEECH ST,BE-403,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160958,32.720862
812,Downtown,Cortez Hill,400 BEECH ST,BE-404,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16077,32.721028
813,Downtown,Cortez Hill,400 BEECH ST,BE-405,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16089,32.720862
814,Downtown,Cortez Hill,400 BEECH ST,BE-406,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160804,32.72104
815,Downtown,Cortez Hill,400 BEECH ST,BE-407,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160822,32.720862
816,Downtown,Cortez Hill,400 BEECH ST,BE-412,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160669,32.721016
817,Downtown,Cortez Hill,400 BEECH ST,BE-414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160533,32.721017
818,Downtown,Cortez Hill,400 BEECH ST,BE-416,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160379,32.721017
819,Downtown,Cortez Hill,400 BEECH ST,BE-418,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160311,32.721017
820,Downtown,Cortez Hill,700 BEECH ST,BE-702,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158277,32.72102
821,Downtown,Cortez Hill,700 BEECH ST,BE-703,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158226,32.720866
822,Downtown,Cortez Hill,700 BEECH ST,BE-704,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158143,32.721021
823,Downtown,Cortez Hill,700 BEECH ST,BE-705,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158092,32.720867
824,Downtown,Cortez Hill,700 BEECH ST,BE-706,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158026,32.721021
825,Downtown,Cortez Hill,700 BEECH ST,BE-708,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157959,32.721021
826,Downtown,Cortez Hill,700 BEECH ST,BE-710,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157891,32.721022
827,Downtown,Cortez Hill,700 BEECH ST,BE-712,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157824,32.721022
828,Downtown,Cortez Hill,700 BEECH ST,BE-714,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157757,32.721022
829,Downtown,Cortez Hill,700 BEECH ST,BE-715,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157706,32.720869
830,Downtown,Cortez Hill,700 BEECH ST,BE-716,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15764,32.721023
831,Downtown,Cortez Hill,700 BEECH ST,BE-717,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157572,32.720869
832,Downtown,Cortez Hill,800 BEECH ST,BE-803,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.157365,32.72087
833,Downtown,Cortez Hill,800 BEECH ST,BE-805,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.157282,32.720871
834,Downtown,Cortez Hill,800 BEECH ST,BE-807,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.157216,32.720871
835,Downtown,Cortez Hill,800 BEECH ST,BE-809,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.157134,32.720872
836,Downtown,Cortez Hill,800 BEECH ST,BE-811,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.157068,32.720873
837,Downtown,Cortez Hill,800 BEECH ST,BE-813,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.156985,32.720873
838,Downtown,Cortez Hill,800 BEECH ST,BE-815,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.15692,32.720874
839,Downtown,Cortez Hill,800 BEECH ST,BE-817,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.156837,32.720874
840,Downtown,Cortez Hill,800 BEECH ST,BE-819,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.156771,32.720875
841,Downtown,Cortez Hill,800 BEECH ST,BE-821,9464,9 Hour Max $0.50 HR 8am-6pm Mon-Sat.,-117.156689,32.720875
842,Downtown,Cortez Hill,200 CEDAR ST,CE-201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162831,32.7219
843,Downtown,Cortez Hill,200 CEDAR ST,CE-203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162748,32.7219
844,Downtown,Cortez Hill,200 CEDAR ST,CE-205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162664,32.721901
845,Downtown,Cortez Hill,200 CEDAR ST,CE-207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16258,32.721902
846,Downtown,Cortez Hill,200 CEDAR ST,CE-209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162496,32.721903
847,Downtown,Cortez Hill,200 CEDAR ST,CE-211,9293,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.162412,32.721904
848,Downtown,Cortez Hill,200 CEDAR ST,CE-213,9293,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.162328,32.721905
849,Downtown,Cortez Hill,200 CEDAR ST,CE-214,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162246,32.72206
850,Downtown,Cortez Hill,200 CEDAR ST,CE-216,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162163,32.72206
851,Downtown,Cortez Hill,300 CEDAR ST,CE-302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161906,32.722063
852,Downtown,Cortez Hill,300 CEDAR ST,CE-305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161805,32.72191
853,Downtown,Cortez Hill,300 CEDAR ST,CE-307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161706,32.72191
854,Downtown,Cortez Hill,300 CEDAR ST,CE-309,12467,2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat,-117.161591,32.721911
855,Downtown,Cortez Hill,300 CEDAR ST,CE-311,12467,2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat,-117.161492,32.721912
856,Downtown,Cortez Hill,300 CEDAR ST,CE-313,12467,2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat,-117.161393,32.721913
857,Downtown,Cortez Hill,300 CEDAR ST,CE-315,12467,2 Hour Max $1.25 HR 9am-6pm Mon-Fri 8am-6pm Sat,-117.161294,32.721913
858,Downtown,Cortez Hill,400 CEDAR ST,CE-400,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161003,32.722069
859,Downtown,Cortez Hill,400 CEDAR ST,CE-402,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160918,32.722069
860,Downtown,Cortez Hill,400 CEDAR ST,CE-404,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160816,32.722069
861,Downtown,Cortez Hill,400 CEDAR ST,CE-408,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160731,32.722069
862,Downtown,Cortez Hill,400 CEDAR ST,CE-410,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160629,32.722069
863,Downtown,Cortez Hill,400 CEDAR ST,CE-412,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160543,32.722069
864,Downtown,Cortez Hill,400 CEDAR ST,CE-413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160458,32.721915
865,Downtown,Cortez Hill,400 CEDAR ST,CE-414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160356,32.722069
866,Downtown,Cortez Hill,500 CEDAR ST,CE-502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160111,32.722068
867,Downtown,Cortez Hill,500 CEDAR ST,CE-503,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160062,32.721914
868,Downtown,Cortez Hill,500 CEDAR ST,CE-504,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159976,32.722067
869,Downtown,Cortez Hill,500 CEDAR ST,CE-505,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159928,32.721913
870,Downtown,Cortez Hill,500 CEDAR ST,CE-507,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159861,32.721912
871,Downtown,Cortez Hill,500 CEDAR ST,CE-509,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159743,32.721911
872,Downtown,Cortez Hill,500 CEDAR ST,CE-510,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159709,32.722193
873,Downtown,Cortez Hill,500 CEDAR ST,CE-511,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159676,32.72191
874,Downtown,Cortez Hill,500 CEDAR ST,CE-512,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159724,32.722105
875,Downtown,Cortez Hill,500 CEDAR ST,CE-513,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159541,32.721909
876,Downtown,Cortez Hill,500 CEDAR ST,CE-514,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159472,32.722062
877,Downtown,Cortez Hill,500 CEDAR ST,CE-516,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159405,32.722061
878,Downtown,East Village,1000	TENTH AVE,10-1001,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155529,32.715971
879,Downtown,East Village,1000	TENTH AVE,10-1003,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15553,32.716162
880,Downtown,East Village,1000	TENTH AVE,10-1005,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155531,32.716354
881,Downtown,East Village,1000	TENTH AVE,10-1023,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155533,32.716545
882,Downtown,East Village,1100	TENTH AVE,10-1103,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155535,32.716918
883,Downtown,East Village,1100	TENTH AVE,10-1105,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155536,32.717035
884,Downtown,East Village,1100	TENTH AVE,10-1107,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155536,32.717131
885,Downtown,East Village,1100	TENTH AVE,10-1109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155537,32.717247
886,Downtown,East Village,1100	TENTH AVE,10-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155538,32.717344
887,Downtown,East Village,1100	TENTH AVE,10-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155538,32.71746
888,Downtown,East Village,1100	TENTH AVE,10-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155588,32.717349
889,Downtown,East Village,1100	TENTH AVE,10-1117,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155588,32.717349
890,Downtown,East Village,1100	TENTH AVE,10-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155737,32.717594
891,Downtown,East Village,1100	TENTH AVE,10-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155783,32.717577
892,Downtown,East Village,1100	TENTH AVE,10-1121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15554,32.717673
893,Downtown,East Village,1100	TENTH AVE,10-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155869,32.717785
894,Downtown,East Village,1100	TENTH AVE,10-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155867,32.717791
895,Downtown,East Village,1200	TENTH AVE,10-1201,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155923,32.717942
896,Downtown,East Village,1200	TENTH AVE,10-1203,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155957,32.717977
897,Downtown,East Village,1200	TENTH AVE,10-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15588,32.718097
898,Downtown,East Village,1200	TENTH AVE,10-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155543,32.718071
899,Downtown,East Village,1200	TENTH AVE,10-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155544,32.718265
900,Downtown,East Village,1200	TENTH AVE,10-1219,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155546,32.71846
901,Downtown,East Village,1200	TENTH AVE,10-1221,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155548,32.718654
902,Downtown,East Village,300	TENTH AVE,10-303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155437,32.708285
903,Downtown,East Village,300	TENTH AVE,10-305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155507,32.708418
904,Downtown,East Village,300	TENTH AVE,10-307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155539,32.708431
905,Downtown,East Village,300	TENTH AVE,10-309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155592,32.708648
906,Downtown,East Village,300	TENTH AVE,10-311,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155714,32.70889
907,Downtown,East Village,400	TENTH AVE,10-400E,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155474,32.709791
908,Downtown,East Village,400	TENTH AVE,10-425,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155483,32.710257
909,Downtown,East Village,600	TENTH AVE,10-601,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155489,32.711679
910,Downtown,East Village,600	TENTH AVE,10-603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15549,32.711778
911,Downtown,East Village,600	TENTH AVE,10-605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155492,32.711877
912,Downtown,East Village,600	TENTH AVE,10-607,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155493,32.711976
913,Downtown,East Village,600	TENTH AVE,10-609,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155494,32.712076
914,Downtown,East Village,600	TENTH AVE,10-611,9288,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155496,32.712175
915,Downtown,East Village,600	TENTH AVE,10-613,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155497,32.712274
916,Downtown,East Village,600	TENTH AVE,10-619,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.155498,32.712373
917,Downtown,East Village,600	TENTH AVE,10-625,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1555,32.712472
